,_id,Id,Date,League,Season,Round,Home,Away,FT_Goals_H,FT_Goals_A,Total_Goals_FT,Pontos_H,Pontos_A,FT_Result,Over25_FT,Under25_FT,Home_Win,Away_Win,Draw,BTTS,BTTS_NO,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_BTTS_Yes,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_No
5761,64bc1517339a142e122aa283,fgnmCSvG,25/09/2021,ITÁLIA - SERIE B,2021/2022,RODADA 6,Como,Benevento,1,1,2,1,1,D,0,1,0,0,1,1,0,"3,5","3,0","2,25","1,7","2,0","1,8","2,05"
5762,64bc1517339a142e122aa284,S6peA69S,25/09/2021,ITÁLIA - SERIE B,2021/2022,RODADA 6,Monza,Pordenone,3,1,4,3,0,H,1,0,1,0,0,1,0,"1,55","3,6","6,5","1,95","2,0","1,8","1,8"
5763,64bc1517339a142e122aa285,Q7eawvHA,25/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Spezia,AC Milan,1,2,3,0,3,A,1,0,0,1,0,1,0,"6,0","4,0","1,55","1,66","1,61","2,3","2,1"
5764,64bc1517339a142e122aa286,QsQV34nd,25/09/2021,ITÁLIA - SERIE B,2021/2022,RODADA 6,Reggina,Frosinone,0,0,0,1,1,D,0,1,0,0,1,0,1,"2,62","3,0","2,8","1,9","2,25","1,61","1,9"
5765,64bc1517339a142e122aa287,zT50Ixuo,25/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Inter,Atalanta,2,2,4,1,1,D,1,0,0,0,1,1,0,"1,83","3,75","4,0","1,57","1,66","2,2","2,25"
5766,64bc1517339a142e122aa288,bLRBLH5p,25/09/2021,ITÁLIA - SERIE B,2021/2022,RODADA 6,Cosenza,Crotone,1,0,1,3,0,H,0,1,1,0,0,0,1,"4,0","3,3","1,85","1,8","2,0","1,8","1,95"
5767,64bc1517339a142e122aa289,b3rXZ4AI,25/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Genoa,Verona,3,3,6,1,1,D,1,0,0,0,1,1,0,"2,62","3,25","2,7","1,7","2,0","1,8","2,05"
5768,64bc1517339a142e122aa28a,zBxMGsqT,26/01/2022,ITÁLIA - SERIE B,2021/2022,RODADA 18,Lecce,L.R. Vicenza,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,53","4,0","5,75","1,95","1,93","1,93","1,8"
5769,64bc1517339a142e122aa28b,rXXISswH,26/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,Como,Brescia,1,1,2,1,1,D,0,1,0,0,1,1,0,"3,1","3,4","2,15","1,61","1,75","2,05","2,2"
5770,64bc1517339a142e122aa28c,xfXMR1hN,26/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,L.R. Vicenza,Pordenone,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,05","3,1","3,6","1,95","2,2","1,65","1,8"
5771,64bc1517339a142e122aa28d,dvEgMuGp,26/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,Parma,Spal,4,0,4,3,0,H,1,0,1,0,0,0,1,"1,66","3,5","4,75","1,9","1,93","1,93","1,9"
5772,64bc1517339a142e122aa28e,2y5qq3Nc,26/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,Ternana,Cremonese,1,2,3,0,3,A,1,0,0,1,0,1,0,"3,2","3,3","2,25","1,75","2,05","1,8","2,0"
5773,64bc1517339a142e122aa28f,nPEzoYYe,26/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,Cosenza,Alessandria,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,7","2,8","2,7","1,95","2,35","1,57","1,8"
5774,64bc1517339a142e122aa290,Ycxn8TkC,26/02/2022,ITÁLIA - SERIE A,2021/2022,RODADA 27,Salernitana,Bologna,1,1,2,1,1,D,0,1,0,0,1,1,0,"3,3","3,3","2,2","1,7","1,95","1,95","2,05"
5775,64bc1517339a142e122aa291,zVCcLaVj,26/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,Perugia,Benevento,0,1,1,0,3,A,0,1,0,1,0,0,1,"2,5","3,0","2,9","1,95","2,25","1,61","1,8"
5776,64bc1517339a142e122aa292,QRoRCiys,26/02/2022,ITÁLIA - SERIE A,2021/2022,RODADA 27,Empoli,Juventus,2,3,5,0,3,A,1,0,0,1,0,1,0,"4,5","3,8","1,72","1,7","1,72","2,1","2,05"
5777,64bc1517339a142e122aa293,tOyj7m5I,26/02/2022,ITÁLIA - SERIE A,2021/2022,RODADA 27,Sassuolo,Fiorentina,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,62","3,7","2,5","1,44","1,57","2,37","2,62"
5778,64bc1517339a142e122aa294,xYqqsMHo,26/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Juventus,Sampdoria,3,2,5,3,0,H,1,0,1,0,0,1,0,"1,33","5,25","8,5","1,75","1,5","2,62","2,0"
5779,64bc1517339a142e122aa295,niRR4pXk,26/09/2021,ITÁLIA - SERIE B,2021/2022,RODADA 6,Perugia,Alessandria,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,75","3,5","4,75","1,9","2,0","1,8","1,9"
5780,64bc1517339a142e122aa296,UTwTzoeC,26/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Empoli,Bologna,4,2,6,3,0,H,1,0,1,0,0,1,0,"2,75","3,5","2,45","1,5","1,57","2,37","2,5"
5781,64bc1517339a142e122aa297,8W0fvK14,26/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Sassuolo,Salernitana,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,33","5,0","9,5","1,9","1,57","2,37","1,9"
5782,64bc1517339a142e122aa298,4bf3xbWG,26/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Udinese,Fiorentina,0,1,1,0,3,A,0,1,0,1,0,0,1,"3,0","3,25","2,45","1,9","2,1","1,72","1,9"
5783,64bc1517339a142e122aa299,4SyN5QHq,26/09/2021,ITÁLIA - SERIE B,2021/2022,RODADA 6,Parma,Pisa,1,1,2,1,1,D,0,1,0,0,1,1,0,"2,0","3,3","3,75","1,7","1,9","1,9","2,05"
5784,64bc1517339a142e122aa29a,zJ2nttXi,26/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Lazio,AS Roma,3,2,5,3,0,H,1,0,1,0,0,1,0,"2,45","3,4","2,87","1,53","1,66","2,2","2,37"
5785,64bc1517339a142e122aa29b,YqoiBnfM,26/09/2021,ITÁLIA - SERIE B,2021/2022,RODADA 6,L.R. Vicenza,Cremonese,0,1,1,0,3,A,0,1,0,1,0,0,1,"3,1","3,1","2,37","1,8","2,07","1,72","1,95"
5786,64bc1517339a142e122aa29c,EcJDSmPd,26/09/2021,ITÁLIA - SERIE B,2021/2022,RODADA 6,Ternana,Spal,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,1","3,25","3,6","1,7","1,95","1,85","2,05"
5787,64bc1517339a142e122aa29d,Uu2ju0nb,26/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Napoli,Cagliari,2,0,2,3,0,H,0,1,1,0,0,0,1,"1,22","7,0","11,0","1,8","1,4","3,0","1,95"
5788,64bc1517339a142e122aa29e,8AFWHo7N,26/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,Spezia,Genoa,1,1,2,1,1,D,0,1,0,0,1,1,0,"2,2","3,6","3,1","1,53","1,66","2,2","2,37"
5789,64bc1517339a142e122aa29f,hri3CPUp,26/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,Venezia,Salernitana,1,2,3,0,3,A,1,0,0,1,0,1,0,"1,95","3,4","4,0","1,8","2,0","1,8","1,95"
5790,64bc1517339a142e122aa2a0,MgDKKmN4,26/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,AC Milan,Torino,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,65","3,9","5,25","1,8","1,8","2,0","1,95"
5791,64bc1517339a142e122aa2a1,Gp0x1dX7,26/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Crotone,L.R. Vicenza,0,1,1,0,3,A,0,1,0,1,0,0,1,"2,15","3,3","3,4","1,75","2,0","1,85","2,0"
5792,64bc1517339a142e122aa2a2,dtwPOaPE,26/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Lecce,Ternana,3,3,6,1,1,D,1,0,0,0,1,1,0,"1,7","4,0","4,75","1,7","1,66","2,1","2,05"
5793,64bc1517339a142e122aa2a3,pl4KSBvP,26/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,Cagliari,Salernitana,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,8","3,5","4,75","1,95","2,0","1,8","1,8"
5794,64bc1517339a142e122aa2a4,MJExVjcP,27/02/2022,ITÁLIA - SERIE A,2021/2022,RODADA 27,Torino,Cagliari,1,2,3,0,3,A,1,0,0,1,0,1,0,"1,72","3,6","5,0","1,95","2,08","1,82","1,8"
5795,64bc1517339a142e122aa2a5,bupZAV5g,27/02/2022,ITÁLIA - SERIE A,2021/2022,RODADA 27,Verona,Venezia,3,1,4,3,0,H,1,0,1,0,0,1,0,"1,66","3,8","5,0","1,7","1,72","2,1","2,05"
5796,64bc1517339a142e122aa2a6,OUHHU384,27/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,Ascoli,Crotone,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,05","3,5","3,5","1,8","2,0","1,8","1,95"
5797,64bc1517339a142e122aa2a7,4tZETNNA,27/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,Cittadella,Frosinone,3,0,3,3,0,H,1,0,1,0,0,0,1,"3,0","3,2","2,25","1,95","2,15","1,66","1,8"
5798,64bc1517339a142e122aa2a8,jcyRQL7T,27/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,Monza,Lecce,0,1,1,0,3,A,0,1,0,1,0,0,1,"2,4","3,0","2,75","1,75","2,05","1,8","2,0"
5799,64bc1517339a142e122aa2a9,Op6upq8i,27/02/2022,ITÁLIA - SERIE B,2021/2022,RODADA 26,Reggina,Pisa,1,0,1,3,0,H,0,1,1,0,0,0,1,"3,3","3,1","2,2","1,9","2,15","1,66","1,9"
5800,64bc1517339a142e122aa2aa,KEzf67KO,27/02/2022,ITÁLIA - SERIE A,2021/2022,RODADA 27,Spezia,AS Roma,0,1,1,0,3,A,0,1,0,1,0,0,1,"5,0","3,6","1,75","1,8","1,94","1,96","1,95"
5801,64bc1517339a142e122aa2ab,CrlwAkLa,27/02/2022,ITÁLIA - SERIE A,2021/2022,RODADA 27,Lazio,Napoli,1,2,3,0,3,A,1,0,0,1,0,1,0,"2,8","3,3","2,55","1,7","1,9","2,0","2,05"
5802,64bc1517339a142e122aa2ac,tSsiHxhn,27/04/2022,ITÁLIA - SERIE A,2021/2022,RODADA 20,Fiorentina,Udinese,0,4,4,0,3,A,1,0,0,1,0,0,1,"1,6","4,0","5,25","1,8","1,8","2,0","1,95"
5803,64bc1517339a142e122aa2ad,SpyuALpJ,27/04/2022,ITÁLIA - SERIE A,2021/2022,RODADA 20,Atalanta,Torino,4,4,8,1,1,D,1,0,0,0,1,1,0,"1,5","4,33","6,5","1,8","1,72","2,1","1,95"
5804,64bc1517339a142e122aa2ae,SOwmIIxt,27/04/2022,ITÁLIA - SERIE A,2021/2022,RODADA 20,Bologna,Inter,2,1,3,3,0,H,1,0,1,0,0,1,0,"7,5","5,5","1,33","1,8","1,5","2,62","1,95"
5805,64bc1517339a142e122aa2af,rFxqO5CM,27/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,Pisa,Alessandria,2,0,2,3,0,H,0,1,1,0,0,0,1,"2,05","3,2","3,8","1,9","2,1","1,7","1,9"
5806,64bc1517339a142e122aa2b0,xWWp7FzF,27/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,Udinese,Venezia,3,0,3,3,0,H,1,0,1,0,0,0,1,"1,75","3,6","4,75","2,0","2,2","1,66","1,75"
5807,64bc1517339a142e122aa2b1,WAsXSaDA,27/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,Brescia,Cosenza,5,1,6,3,0,H,1,0,1,0,0,1,0,"1,33","5,0","8,0","1,95","1,66","2,15","1,8"
5808,64bc1517339a142e122aa2b2,tpmrmfqq,27/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,Verona,Inter,1,3,4,0,3,A,1,0,0,1,0,1,0,"5,0","4,33","1,6","1,75","1,72","2,1","2,0"
5809,64bc1517339a142e122aa2b3,bLg7yIoN,27/09/2021,ITÁLIA - SERIE A,2021/2022,RODADA 6,Venezia,Torino,1,1,2,1,1,D,0,1,0,0,1,1,0,"3,5","3,25","2,15","1,8","2,0","1,8","1,95"
5810,64bc1517339a142e122aa2b4,WOM5saS3,27/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,Cosenza,Ternana,3,1,4,3,0,H,1,0,1,0,0,1,0,"3,75","3,4","2,0","1,8","2,0","1,8","1,95"
5811,64bc1517339a142e122aa2b5,2icJM9hh,27/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,Juventus,Sassuolo,1,2,3,0,3,A,1,0,0,1,0,1,0,"1,4","5,0","7,0","1,66","1,5","2,62","2,1"
5812,64bc1517339a142e122aa2b6,f7BSIRiH,27/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,Sampdoria,Atalanta,1,3,4,0,3,A,1,0,0,1,0,1,0,"4,0","3,8","1,83","1,53","1,57","2,37","2,37"
5813,64bc1517339a142e122aa2b7,jZ4yH5MT,27/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,Udinese,Verona,1,1,2,1,1,D,0,1,0,0,1,1,0,"2,4","3,1","3,2","1,9","2,2","1,66","1,9"
5814,64bc1517339a142e122aa2b8,tC1cqX55,27/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,L.R. Vicenza,Monza,1,1,2,1,1,D,0,1,0,0,1,1,0,"3,0","3,1","2,5","1,95","2,25","1,61","1,8"
5815,64bc1517339a142e122aa2b9,fRgBOVNu,27/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,Cagliari,AS Roma,1,2,3,0,3,A,1,0,0,1,0,1,0,"6,5","4,75","1,45","1,66","1,53","2,5","2,1"
5816,64bc1517339a142e122aa2ba,8UcFNkwn,27/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,Empoli,Inter,0,2,2,0,3,A,0,1,0,1,0,0,1,"7,0","5,0","1,4","1,53","1,4","3,0","2,37"
5817,64bc1517339a142e122aa2bb,trdNLT7b,27/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,Lazio,Fiorentina,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,83","3,75","4,33","1,57","1,66","2,2","2,25"
5818,64bc1517339a142e122aa2bc,n9f19KPR,27/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Alessandria,Cremonese,1,0,1,3,0,H,0,1,1,0,0,0,1,"3,1","3,1","2,37","1,8","2,1","1,66","1,95"
5819,64bc1518339a142e122aa2bd,lItT4vYr,27/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Ascoli,Monza,1,1,2,1,1,D,0,1,0,0,1,1,0,"2,7","3,1","2,7","1,8","2,1","1,66","1,95"
5820,64bc1518339a142e122aa2be,UTcQ3bmk,27/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Benevento,Reggina,4,0,4,3,0,H,1,0,1,0,0,0,1,"1,9","3,4","4,2","1,8","2,0","1,85","1,95"
5821,64bc1518339a142e122aa2bf,04EMwHRS,27/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Cosenza,Spal,0,1,1,0,3,A,0,1,0,1,0,0,1,"3,0","3,1","2,45","1,9","2,1","1,66","1,9"
5822,64bc1518339a142e122aa2c0,IkvLPuA8,27/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Frosinone,Pordenone,2,2,4,1,1,D,1,0,0,0,1,1,0,"1,57","3,75","6,0","1,95","2,0","1,85","1,8"
5823,64bc1518339a142e122aa2c1,lMU0y4rP,27/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,Empoli,Fiorentina,2,1,3,3,0,H,1,0,1,0,0,1,0,"3,75","3,6","1,95","1,61","1,66","2,2","2,2"
5824,64bc1518339a142e122aa2c2,48kyTuj5,27/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,Sampdoria,Verona,3,1,4,3,0,H,1,0,1,0,0,1,0,"2,87","3,4","2,4","1,66","1,87","2,03","2,1"
5825,64bc1518339a142e122aa2c3,8KdU2I2e,27/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Brescia,Pisa,0,1,1,0,3,A,0,1,0,1,0,0,1,"1,95","3,4","4,0","1,75","1,95","1,9","2,0"
5826,64bc1518339a142e122aa2c4,QsMSWNjt,27/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,Juventus,Atalanta,0,1,1,0,3,A,0,1,0,1,0,0,1,"2,05","3,6","3,5","1,57","1,72","2,1","2,25"
5827,64bc1518339a142e122aa2c5,QFsTNJvL,27/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Perugia,Cittadella,1,1,2,1,1,D,0,1,0,0,1,1,0,"2,2","3,1","3,3","1,95","2,25","1,57","1,8"
5828,64bc1518339a142e122aa2c6,fcrlQwzO,27/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,Venezia,Inter,0,2,2,0,3,A,0,1,0,1,0,0,1,"9,0","5,25","1,33","1,9","1,57","2,37","1,9"
5829,64bc1518339a142e122aa2c7,AHSdUJ6E,28/02/2022,ITÁLIA - SERIE A,2021/2022,RODADA 27,Atalanta,Sampdoria,4,0,4,3,0,H,1,0,1,0,0,0,1,"1,36","5,0","8,0","1,95","1,66","2,2","1,8"
5830,64bc1518339a142e122aa2c8,zqnOSTci,28/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,L.R. Vicenza,Frosinone,0,2,2,0,3,A,0,1,0,1,0,0,1,"2,75","3,0","2,75","1,8","2,1","1,7","1,95"
5831,64bc1518339a142e122aa2c9,Uo9D6rp4,28/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,Atalanta,Bologna,0,0,0,1,1,D,0,1,0,0,1,0,1,"1,28","5,75","9,5","1,66","1,36","3,2","2,1"
5832,64bc1518339a142e122aa2ca,EcojoYDe,28/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,Lazio,Spezia,6,1,7,3,0,H,1,0,1,0,0,1,0,"1,28","5,75","9,5","1,8","1,44","2,75","1,95"
5833,64bc1518339a142e122aa2cb,4OwuPocG,28/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,Perugia,Ascoli,2,3,5,0,3,A,1,0,0,1,0,1,0,"2,05","3,3","3,6","1,95","2,15","1,66","1,8"
5834,64bc1518339a142e122aa2cc,O88H52aA,28/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,Fiorentina,Torino,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,85","3,8","3,8","1,61","1,66","2,2","2,2"
5835,64bc1518339a142e122aa2cd,KznnnEbk,28/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,Juventus,Empoli,0,1,1,0,3,A,0,1,0,1,0,0,1,"1,22","6,5","11,0","1,8","1,4","3,0","1,95"
5836,64bc1518339a142e122aa2ce,WvJZTi6I,28/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,Alessandria,Frosinone,1,1,2,1,1,D,0,1,0,0,1,1,0,"4,0","3,4","1,9","1,9","2,05","1,75","1,9"
5837,64bc1518339a142e122aa2cf,AVHwTBLO,28/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,Ascoli,Spal,0,1,1,0,3,A,0,1,0,1,0,0,1,"2,7","3,4","2,5","1,7","1,85","1,95","2,05"
5838,64bc1518339a142e122aa2d0,ANNEiebP,28/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,Brescia,Lecce,1,1,2,1,1,D,0,1,0,0,1,1,0,"2,37","3,4","2,9","1,5","1,61","2,25","2,5"
5839,64bc1518339a142e122aa2d1,CW9tmF6t,28/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,Cittadella,Parma,1,2,3,0,3,A,1,0,0,1,0,1,0,"2,45","3,25","2,87","1,8","2,07","1,72","1,95"
5840,64bc1518339a142e122aa2d2,6g9pnZLn,28/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,Como,Pordenone,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,0","3,3","3,8","1,9","2,05","1,75","1,9"
5841,64bc1518339a142e122aa2d3,KdDlogyg,28/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,Cremonese,Pisa,1,1,2,1,1,D,0,1,0,0,1,1,0,"2,2","3,2","3,4","1,8","2,05","1,75","1,95"
5842,64bc1518339a142e122aa2d4,2L2gpDja,28/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,Crotone,Benevento,0,2,2,0,3,A,0,1,0,1,0,0,1,"2,7","3,4","2,5","1,66","1,8","2,0","2,1"
5843,64bc1518339a142e122aa2d5,Ao61riLB,28/10/2021,ITÁLIA - SERIE B,2021/2022,RODADA 10,Perugia,Reggina,0,2,2,0,3,A,0,1,0,1,0,0,1,"2,1","3,0","3,9","2,0","2,4","1,53","1,75"
5844,64bc1518339a142e122aa2d6,0pCOJ7xB,28/10/2021,ITÁLIA - SERIE A,2021/2022,RODADA 10,Napoli,Bologna,3,0,3,3,0,H,1,0,1,0,0,0,1,"1,22","6,5","12,0","1,95","1,5","2,62","1,8"
5845,64bc1518339a142e122aa2d7,CYhqRJKH,28/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,Udinese,Genoa,0,0,0,1,1,D,0,1,0,0,1,0,1,"1,65","3,75","5,5","1,95","2,01","1,89","1,8"
5846,64bc1518339a142e122aa2d8,K4LWVs6n,28/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,AC Milan,Sassuolo,1,3,4,0,3,A,1,0,0,1,0,1,0,"1,45","4,75","6,5","1,61","1,44","2,75","2,2"
5847,64bc1518339a142e122aa2d9,bVluSa5B,28/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,Spezia,Bologna,0,1,1,0,3,A,0,1,0,1,0,0,1,"3,2","3,4","2,25","1,66","1,85","2,05","2,1"
5848,64bc1518339a142e122aa2da,QHjXTLza,28/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,AS Roma,Torino,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,7","4,0","4,7","1,75","1,8","2,0","2,0"
5849,64bc1518339a142e122aa2db,2sdY1xI1,28/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 14,Como,Parma,1,1,2,1,1,D,0,1,0,0,1,1,0,"3,0","3,2","2,45","1,75","2,05","1,8","2,0"
5850,64bc1518339a142e122aa2dc,beKzV1Lh,28/11/2021,ITÁLIA - SERIE A,2021/2022,RODADA 14,Napoli,Lazio,4,0,4,3,0,H,1,0,1,0,0,0,1,"1,75","3,8","4,33","1,61","1,66","2,2","2,2"
5851,64bc1518339a142e122aa2dd,bR2u4pLj,29/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,Cittadella,Crotone,4,2,6,3,0,H,1,0,1,0,0,1,0,"2,0","3,3","3,75","1,61","1,75","2,05","2,2"
5852,64bc1518339a142e122aa2de,2a7L4MEG,29/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,Genoa,Napoli,1,2,3,0,3,A,1,0,0,1,0,1,0,"5,5","4,2","1,57","1,95","1,9","1,9","1,8"
5853,64bc1518339a142e122aa2df,8dSt8eL8,29/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,Sassuolo,Sampdoria,0,0,0,1,1,D,0,1,0,0,1,0,1,"2,05","3,6","3,4","1,53","1,61","2,3","2,37"
5854,64bc1518339a142e122aa2e0,EZpSRmDc,29/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,Lecce,Como,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,6","3,75","6,5","1,66","1,61","2,25","2,1"
5855,64bc1518339a142e122aa2e1,8dpWQ7S3,29/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,Monza,Cremonese,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,3","3,2","3,0","1,8","2,1","1,7","1,95"
5856,64bc1518339a142e122aa2e2,MalzQRsA,29/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,Parma,Benevento,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,1","3,2","3,6","1,57","1,72","2,07","2,25"
5857,64bc1518339a142e122aa2e3,juxmNPRS,29/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,Reggina,Ternana,3,2,5,3,0,H,1,0,1,0,0,1,0,"2,2","3,1","3,5","1,9","2,15","1,66","1,9"
5858,64bc1518339a142e122aa2e4,hlOEIqzp,29/08/2021,ITÁLIA - SERIE B,2021/2022,RODADA 2,Spal,Pordenone,5,0,5,3,0,H,1,0,1,0,0,0,1,"2,0","3,4","3,75","1,95","2,2","1,65","1,8"
5859,64bc1518339a142e122aa2e5,S0kfphT1,29/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,AC Milan,Cagliari,4,1,5,3,0,H,1,0,1,0,0,1,0,"1,44","4,2","6,5","1,75","1,61","2,3","2,0"
5860,64bc1518339a142e122aa2e6,U5Tx9y62,29/08/2021,ITÁLIA - SERIE A,2021/2022,RODADA 2,Salernitana,AS Roma,0,4,4,0,3,A,1,0,0,1,0,0,1,"7,0","4,5","1,44","2,0","1,8","2,0","1,75"
5861,64bc1518339a142e122aa2e7,4KL5yw9K,29/11/2021,ITÁLIA - SERIE B,2021/2022,RODADA 15,Ternana,Crotone,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,83","3,8","3,8","1,53","1,57","2,25","2,37"
5862,64bc1518339a142e122aa2e8,4xsqeId3,30/01/2022,ITÁLIA - SERIE B,2021/2022,RODADA 19,Cittadella,Cosenza,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,61","3,75","5,25","2,0","2,05","1,75","1,75"
5863,64bc1518339a142e122aa2e9,8b7zz5qi,30/01/2022,ITÁLIA - SERIE B,2021/2022,RODADA 19,L.R. Vicenza,Alessandria,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,3","3,1","3,2","1,9","2,1","1,7","1,9"
5864,64bc1518339a142e122aa2ea,EeArYrE3,30/01/2022,ITÁLIA - SERIE B,2021/2022,RODADA 19,Parma,Crotone,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,8","3,4","4,5","1,95","2,1","1,7","1,8"
5865,64bc1518339a142e122aa2eb,AJstYiXn,30/04/2022,ITÁLIA - SERIE B,2021/2022,RODADA 37,Cittadella,Brescia,1,0,1,3,0,H,0,1,1,0,0,0,1,"6,0","3,6","1,61","2,05","2,07","1,72","1,7"
5866,64bc1518339a142e122aa2ec,MgopXBng,30/04/2022,ITÁLIA - SERIE B,2021/2022,RODADA 37,Cremonese,Ascoli,0,1,1,0,3,A,0,1,0,1,0,0,1,"1,8","3,6","4,33","1,8","1,98","1,88","1,95"
5867,64bc1518339a142e122aa2ed,4IzkWV1a,30/04/2022,ITÁLIA - SERIE B,2021/2022,RODADA 37,L.R. Vicenza,Lecce,2,1,3,3,0,H,1,0,1,0,0,1,0,"3,5","3,1","1,95","1,8","2,02","1,83","1,95"
